Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_H2_z1,Demand_H2_z2,Demand_H2_z3,Demand_Zero
4431,205184,149967,51069,31937.18,30440.74,15988.28,0
4432,205039,152003,51671,31937.18,30440.74,15988.28,0
4433,203099,152297,52066,31937.18,30440.74,15988.28,0
4434,198443,149981,51881,31937.18,30440.74,15988.28,0
4435,190594,145649,50865,31937.18,30440.74,15988.28,0
4436,181447,140650,49447,31937.18,30440.74,15988.28,0
4437,174307,136694,48547,31937.18,30440.74,15988.28,0
4438,168271,130896,47172,31937.18,30440.74,15988.28,0
4439,159434,122910,44815,31937.18,30440.74,15988.28,0
4440,148166,113672,41631,31937.18,30440.74,15988.28,0
4441,136941,106189,38836,31937.18,30440.74,15988.28,0
4442,128092,100652,36811,31937.18,30440.74,15988.28,0
4443,122191,97273,35585,31937.18,30440.74,15988.28,0
4444,118884,96017,35064,31937.18,30440.74,15988.28,0
4445,118789,97887,35400,31937.18,30440.74,15988.28,0
4446,122080,102410,37156,31937.18,30440.74,15988.28,0
4447,128024,111359,41003,31937.18,30440.74,15988.28,0
4448,137960,121418,45379,31937.18,30440.74,15988.28,0
4449,152245,131511,48976,31937.18,30440.74,15988.28,0
4450,168406,140755,51741,31937.18,30440.74,15988.28,0
4451,184372,148510,53666,31937.18,30440.74,15988.28,0
4452,198094,154209,54913,31937.18,30440.74,15988.28,0
4453,208704,158250,55976,31937.18,30440.74,15988.28,0
4454,216262,160708,56827,31937.18,30440.74,15988.28,0
4455,219975,161758,57337,31937.18,30440.74,15988.28,0
4456,220900,161666,57419,31937.18,30440.74,15988.28,0
4457,219721,161112,57238,31937.18,30440.74,15988.28,0
4458,216168,159452,56412,31937.18,30440.74,15988.28,0
4459,209495,154921,54769,31937.18,30440.74,15988.28,0
4460,201611,149629,52682,31937.18,30440.74,15988.28,0
4461,194660,145285,51120,31937.18,30440.74,15988.28,0
4462,187686,136504,48572,31937.18,30440.74,15988.28,0
4463,174808,125312,44253,31937.18,30440.74,15988.28,0
4464,158310,114970,40023,31937.18,30440.74,15988.28,0
4465,146423,107574,36949,31937.18,30440.74,15988.28,0
4466,136512,101861,34866,31937.18,30440.74,15988.28,0
4467,129469,98235,33576,31937.18,30440.74,15988.28,0
4468,125600,96988,33039,31937.18,30440.74,15988.28,0
4469,124715,98659,33378,31937.18,30440.74,15988.28,0
4470,127132,102396,35035,31937.18,30440.74,15988.28,0
4471,131400,110874,38772,31937.18,30440.74,15988.28,0
4472,138939,120799,43104,31937.18,30440.74,15988.28,0
4473,151356,130618,46835,31937.18,30440.74,15988.28,0
4474,165238,140611,49968,31937.18,30440.74,15988.28,0
4475,179644,148702,52445,31937.18,30440.74,15988.28,0
4476,192972,154559,54253,31937.18,30440.74,15988.28,0
4477,203911,159291,55709,31937.18,30440.74,15988.28,0
4478,212290,162458,57021,31937.18,30440.74,15988.28,0
4479,217413,164379,57827,31937.18,30440.74,15988.28,0
4480,220196,166131,58398,31937.18,30440.74,15988.28,0
4481,219970,166114,58515,31937.18,30440.74,15988.28,0
4482,216139,164169,57698,31937.18,30440.74,15988.28,0
4483,208992,159585,55809,31937.18,30440.74,15988.28,0
4484,200510,154048,53646,31937.18,30440.74,15988.28,0
4485,192497,149703,52270,31937.18,30440.74,15988.28,0
4486,184899,141154,49990,31937.18,30440.74,15988.28,0
4487,171999,130474,46259,31937.18,30440.74,15988.28,0
4488,158036,120511,42404,31937.18,30440.74,15988.28,0
4489,145858,112436,39426,31937.18,30440.74,15988.28,0
4490,136209,106655,37332,31937.18,30440.74,15988.28,0
4491,129466,102366,35933,31937.18,30440.74,15988.28,0
4492,124434,99589,35108,31937.18,30440.74,15988.28,0
4493,122267,98500,34747,31937.18,30440.74,15988.28,0
4494,121366,98408,34998,31937.18,30440.74,15988.28,0
4495,123303,104236,36956,31937.18,30440.74,15988.28,0
4496,130873,115720,40454,31937.18,30440.74,15988.28,0
4497,145449,128507,44273,31937.18,30440.74,15988.28,0
4498,161721,140385,47234,31937.18,30440.74,15988.28,0
4499,177585,149728,49422,31937.18,30440.74,15988.28,0
4500,191364,155993,51040,31937.18,30440.74,15988.28,0
4501,202058,159190,52003,31937.18,30440.74,15988.28,0
4502,209165,160219,51632,31937.18,30440.74,15988.28,0
4503,214233,160756,50766,31937.18,30440.74,15988.28,0
4504,217054,161187,50475,31937.18,30440.74,15988.28,0
4505,217351,160114,50609,31937.18,30440.74,15988.28,0
4506,214712,156234,50550,31937.18,30440.74,15988.28,0
4507,209297,150305,49820,31937.18,30440.74,15988.28,0
4508,202001,144367,48555,31937.18,30440.74,15988.28,0
4509,195102,140957,47622,31937.18,30440.74,15988.28,0
4510,187790,133411,46100,31937.18,30440.74,15988.28,0
4511,175388,124222,43208,31937.18,30440.74,15988.28,0
4512,161773,115465,39771,31937.18,30440.74,15988.28,0
4513,149563,108290,36885,31937.18,30440.74,15988.28,0
4514,140365,103093,34945,31937.18,30440.74,15988.28,0
4515,133200,98871,33578,31937.18,30440.74,15988.28,0
4516,128157,96154,32729,31937.18,30440.74,15988.28,0
4517,125543,94803,32151,31937.18,30440.74,15988.28,0
4518,123928,93600,31905,31937.18,30440.74,15988.28,0
4519,124845,97435,33337,31937.18,30440.74,15988.28,0
4520,132283,105321,36280,31937.18,30440.74,15988.28,0
4521,147312,114551,39777,31937.18,30440.74,15988.28,0
4522,163521,122919,43012,31937.18,30440.74,15988.28,0
4523,177545,130105,45615,31937.18,30440.74,15988.28,0
4524,190335,135408,47598,31937.18,30440.74,15988.28,0
4525,199826,139426,48886,31937.18,30440.74,15988.28,0
4526,206892,141867,49752,31937.18,30440.74,15988.28,0
4527,211677,143286,50409,31937.18,30440.74,15988.28,0
4528,213852,143646,51039,31937.18,30440.74,15988.28,0
4529,214525,142618,51537,31937.18,30440.74,15988.28,0
4530,211968,139903,51555,31937.18,30440.74,15988.28,0
4531,206019,135648,50672,31937.18,30440.74,15988.28,0
4532,198875,131728,49324,31937.18,30440.74,15988.28,0
4533,192533,128831,48640,31937.18,30440.74,15988.28,0
4534,185446,121998,46851,31937.18,30440.74,15988.28,0
4535,172685,112695,43089,31937.18,30440.74,15988.28,0
4536,158783,104146,39203,31937.18,30440.74,15988.28,0
4537,146902,97997,36202,31937.18,30440.74,15988.28,0
4538,138086,93706,34234,31937.18,30440.74,15988.28,0
4539,132205,90925,32914,31937.18,30440.74,15988.28,0
4540,129006,90499,32391,31937.18,30440.74,15988.28,0
4541,128949,92921,32744,31937.18,30440.74,15988.28,0
4542,132763,97667,34319,31937.18,30440.74,15988.28,0
4543,139515,104434,37768,31937.18,30440.74,15988.28,0
4544,148817,111234,41302,31937.18,30440.74,15988.28,0
4545,161534,117676,43982,31937.18,30440.74,15988.28,0
4546,174873,124105,46198,31937.18,30440.74,15988.28,0
4547,187994,129648,47939,31937.18,30440.74,15988.28,0
4548,199819,134633,49194,31937.18,30440.74,15988.28,0
4549,208851,139103,50310,31937.18,30440.74,15988.28,0
4550,213841,142214,51374,31937.18,30440.74,15988.28,0
4551,215164,143285,51970,31937.18,30440.74,15988.28,0
4552,214836,144636,52384,31937.18,30440.74,15988.28,0
4553,213190,144410,52382,31937.18,30440.74,15988.28,0
4554,209491,141320,51502,31937.18,30440.74,15988.28,0
4555,203565,135967,49806,31937.18,30440.74,15988.28,0
4556,196977,131146,48214,31937.18,30440.74,15988.28,0
4557,190457,127776,47306,31937.18,30440.74,15988.28,0
4558,182586,119448,45002,31937.18,30440.74,15988.28,0
4559,168674,108655,40906,31937.18,30440.74,15988.28,0
4560,154357,99625,36973,31937.18,30440.74,15988.28,0
4561,142141,93430,34114,31937.18,30440.74,15988.28,0
4562,133601,89068,32236,31937.18,30440.74,15988.28,0
4563,127692,86614,31090,31937.18,30440.74,15988.28,0
4564,124436,86257,30749,31937.18,30440.74,15988.28,0
4565,124553,89147,31179,31937.18,30440.74,15988.28,0
4566,128784,94266,32916,31937.18,30440.74,15988.28,0
4567,135281,101847,36414,31937.18,30440.74,15988.28,0
4568,143372,109122,39990,31937.18,30440.74,15988.28,0
4569,154388,115792,42776,31937.18,30440.74,15988.28,0
4570,166144,122492,45146,31937.18,30440.74,15988.28,0
4571,178359,128127,47127,31937.18,30440.74,15988.28,0
4572,189361,132885,48468,31937.18,30440.74,15988.28,0
4573,197670,136721,49612,31937.18,30440.74,15988.28,0
4574,204067,139230,50734,31937.18,30440.74,15988.28,0
4575,206167,140616,51522,31937.18,30440.74,15988.28,0
4576,203912,141187,52082,31937.18,30440.74,15988.28,0
4577,198731,140440,52151,31937.18,30440.74,15988.28,0
4578,191986,137432,51196,31937.18,30440.74,15988.28,0
4579,184303,132419,49637,31937.18,30440.74,15988.28,0
4580,178172,128031,48297,31937.18,30440.74,15988.28,0
4581,173687,125047,47581,31937.18,30440.74,15988.28,0
4582,167421,117185,45448,31937.18,30440.74,15988.28,0
4583,155669,106835,41387,31937.18,30440.74,15988.28,0
4584,142115,97843,37502,31937.18,30440.74,15988.28,0
4585,131566,91293,34725,31937.18,30440.74,15988.28,0
4586,124224,86990,32722,31937.18,30440.74,15988.28,0
4587,119248,84507,31691,31937.18,30440.74,15988.28,0
4588,117029,84491,31343,31937.18,30440.74,15988.28,0
4589,117927,87381,31932,31937.18,30440.74,15988.28,0
4590,122881,92360,33815,31937.18,30440.74,15988.28,0
4591,129894,99600,37436,31937.18,30440.74,15988.28,0
4592,136692,107303,41398,31937.18,30440.74,15988.28,0
4593,145349,114519,44476,31937.18,30440.74,15988.28,0
4594,154419,121416,46882,31937.18,30440.74,15988.28,0
4595,163303,127455,48981,31937.18,30440.74,15988.28,0
4596,171273,132555,50554,31937.18,30440.74,15988.28,0
4597,177371,137225,51763,31937.18,30440.74,15988.28,0
4598,182319,140359,52828,31937.18,30440.74,15988.28,0
4599,185014,142318,53459,31937.18,30440.74,15988.28,0
4600,185009,143429,53974,31937.18,30440.74,15988.28,0
4601,184293,142934,54211,31937.18,30440.74,15988.28,0
4602,181464,139749,53581,31937.18,30440.74,15988.28,0
4603,176252,134706,52080,31937.18,30440.74,15988.28,0
4604,171140,129925,50010,31937.18,30440.74,15988.28,0
4605,167337,126375,48664,31937.18,30440.74,15988.28,0
4606,161740,118420,46346,31937.18,30440.74,15988.28,0
4607,150282,107974,42216,31937.18,30440.74,15988.28,0
4608,137517,98518,38189,31937.18,30440.74,15988.28,0
4609,127087,91978,35366,31937.18,30440.74,15988.28,0
4610,119849,87520,33491,31937.18,30440.74,15988.28,0
4611,115571,84929,32250,31937.18,30440.74,15988.28,0
4612,113536,84544,31759,31937.18,30440.74,15988.28,0
4613,114877,87309,32306,31937.18,30440.74,15988.28,0
4614,119850,92254,34292,31937.18,30440.74,15988.28,0
4615,127412,99903,38104,31937.18,30440.74,15988.28,0
4616,134567,107895,42168,31937.18,30440.74,15988.28,0
4617,143502,115422,45549,31937.18,30440.74,15988.28,0
4618,152471,122605,48362,31937.18,30440.74,15988.28,0
4619,161131,129138,50881,31937.18,30440.74,15988.28,0
4620,168150,134697,52942,31937.18,30440.74,15988.28,0
4621,173891,140293,54463,31937.18,30440.74,15988.28,0
4622,178398,143865,55712,31937.18,30440.74,15988.28,0
4623,181487,146047,56482,31937.18,30440.74,15988.28,0
4624,182437,147329,57003,31937.18,30440.74,15988.28,0
4625,182180,146602,57096,31937.18,30440.74,15988.28,0
4626,179267,143309,56154,31937.18,30440.74,15988.28,0
4627,174874,137573,54401,31937.18,30440.74,15988.28,0
4628,170530,132690,52224,31937.18,30440.74,15988.28,0
4629,167460,129280,50774,31937.18,30440.74,15988.28,0
4630,162095,121097,48233,31937.18,30440.74,15988.28,0
4631,151063,110601,43990,31937.18,30440.74,15988.28,0
4632,138718,101047,39858,31937.18,30440.74,15988.28,0
4633,128750,94284,36786,31937.18,30440.74,15988.28,0
4634,121222,89763,34757,31937.18,30440.74,15988.28,0
4635,116911,87042,33531,31937.18,30440.74,15988.28,0
4636,114675,86430,33055,31937.18,30440.74,15988.28,0
4637,115619,89334,33621,31937.18,30440.74,15988.28,0
4638,119683,94003,35449,31937.18,30440.74,15988.28,0
4639,126505,100943,39076,31937.18,30440.74,15988.28,0
4640,134825,108319,43171,31937.18,30440.74,15988.28,0
4641,144895,115331,46742,31937.18,30440.74,15988.28,0
4642,155131,122825,49843,31937.18,30440.74,15988.28,0
4643,165431,129308,52585,31937.18,30440.74,15988.28,0
4644,174771,134513,54666,31937.18,30440.74,15988.28,0
4645,182737,138311,56088,31937.18,30440.74,15988.28,0
4646,189073,140278,57009,31937.18,30440.74,15988.28,0
4647,193255,140089,57278,31937.18,30440.74,15988.28,0
4648,194658,139797,57206,31937.18,30440.74,15988.28,0
4649,193514,137487,56635,31937.18,30440.74,15988.28,0
4650,189764,133210,55200,31937.18,30440.74,15988.28,0
4651,183524,128301,53382,31937.18,30440.74,15988.28,0
4652,176909,124512,51545,31937.18,30440.74,15988.28,0
4653,171797,121796,50305,31937.18,30440.74,15988.28,0
4654,166237,115330,48173,31937.18,30440.74,15988.28,0
4655,155465,106528,44484,31937.18,30440.74,15988.28,0
4656,143562,98132,40787,31937.18,30440.74,15988.28,0
4657,132888,92003,37977,31937.18,30440.74,15988.28,0
4658,125295,87832,36085,31937.18,30440.74,15988.28,0
4659,120223,85097,34799,31937.18,30440.74,15988.28,0
4660,116975,83465,33935,31937.18,30440.74,15988.28,0
4661,115826,83868,33592,31937.18,30440.74,15988.28,0
4662,116740,84613,33866,31937.18,30440.74,15988.28,0
4663,119396,88111,35576,31937.18,30440.74,15988.28,0
4664,126047,94640,38658,31937.18,30440.74,15988.28,0
4665,138449,102102,42134,31937.18,30440.74,15988.28,0
4666,151840,108994,44960,31937.18,30440.74,15988.28,0
4667,164086,114523,47114,31937.18,30440.74,15988.28,0
4668,174391,118883,48914,31937.18,30440.74,15988.28,0
4669,182146,121591,50263,31937.18,30440.74,15988.28,0
4670,186741,123519,51279,31937.18,30440.74,15988.28,0
4671,189844,124456,51959,31937.18,30440.74,15988.28,0
4672,191548,125444,52541,31937.18,30440.74,15988.28,0
4673,192441,125230,52944,31937.18,30440.74,15988.28,0
4674,190000,123722,52773,31937.18,30440.74,15988.28,0
4675,185149,121229,51656,31937.18,30440.74,15988.28,0
4676,178280,118729,49960,31937.18,30440.74,15988.28,0
4677,172590,116968,48983,31937.18,30440.74,15988.28,0
4678,166622,111692,47297,31937.18,30440.74,15988.28,0
4679,155546,104154,44059,31937.18,30440.74,15988.28,0
4680,143123,96703,40623,31937.18,30440.74,15988.28,0
4681,132357,90870,37813,31937.18,30440.74,15988.28,0
4682,124185,86997,35779,31937.18,30440.74,15988.28,0
4683,118386,84325,34396,31937.18,30440.74,15988.28,0
4684,114726,82871,33553,31937.18,30440.74,15988.28,0
4685,112832,82654,33128,31937.18,30440.74,15988.28,0
4686,111851,82752,32970,31937.18,30440.74,15988.28,0
4687,113559,86216,34226,31937.18,30440.74,15988.28,0
4688,120550,93923,37034,31937.18,30440.74,15988.28,0
4689,134270,103117,40561,31937.18,30440.74,15988.28,0
4690,148203,112633,44042,31937.18,30440.74,15988.28,0
4691,159906,121035,47063,31937.18,30440.74,15988.28,0
4692,170299,127544,49314,31937.18,30440.74,15988.28,0
4693,179425,132640,50404,31937.18,30440.74,15988.28,0
4694,186273,136262,50910,31937.18,30440.74,15988.28,0
4695,190421,138289,51033,31937.18,30440.74,15988.28,0
4696,193037,139843,51302,31937.18,30440.74,15988.28,0
4697,192916,140089,51704,31937.18,30440.74,15988.28,0
4698,191269,138428,51698,31937.18,30440.74,15988.28,0
4699,186743,134806,50917,31937.18,30440.74,15988.28,0
4700,180610,131225,50096,31937.18,30440.74,15988.28,0
4701,175022,127836,49445,31937.18,30440.74,15988.28,0
4702,168712,120446,47137,31937.18,30440.74,15988.28,0
4703,158346,111173,43623,31937.18,30440.74,15988.28,0
4704,143668,103089,40170,31937.18,30440.74,15988.28,0
4705,132536,96852,37750,31937.18,30440.74,15988.28,0
4706,124688,92916,36186,31937.18,30440.74,15988.28,0
4707,119578,90300,35120,31937.18,30440.74,15988.28,0
4708,117090,90416,34869,31937.18,30440.74,15988.28,0
4709,117985,93646,35534,31937.18,30440.74,15988.28,0
4710,122661,99099,37628,31937.18,30440.74,15988.28,0
4711,130012,107997,41563,31937.18,30440.74,15988.28,0
4712,138803,117528,45964,31937.18,30440.74,15988.28,0
4713,150630,126622,49534,31937.18,30440.74,15988.28,0
4714,164597,136329,52570,31937.18,30440.74,15988.28,0
4715,178920,144772,55206,31937.18,30440.74,15988.28,0
4716,191366,150923,57265,31937.18,30440.74,15988.28,0
4717,199662,156046,58908,31937.18,30440.74,15988.28,0
4718,204071,159285,60236,31937.18,30440.74,15988.28,0
4719,206562,161100,60745,31937.18,30440.74,15988.28,0
4720,206988,162607,61162,31937.18,30440.74,15988.28,0
4721,204796,162248,61050,31937.18,30440.74,15988.28,0
4722,200838,160640,60158,31937.18,30440.74,15988.28,0
4723,195090,156103,58512,31937.18,30440.74,15988.28,0
4724,188562,151002,57080,31937.18,30440.74,15988.28,0
4725,182591,146687,56215,31937.18,30440.74,15988.28,0
4726,175395,137340,53336,31937.18,30440.74,15988.28,0
4727,162620,125289,48479,31937.18,30440.74,15988.28,0
4728,149219,114442,43918,31937.18,30440.74,15988.28,0
4729,137144,106890,40652,31937.18,30440.74,15988.28,0
4730,129093,101392,38377,31937.18,30440.74,15988.28,0
4731,123805,98103,36978,31937.18,30440.74,15988.28,0
4732,120743,97069,36402,31937.18,30440.74,15988.28,0
4733,121051,99598,36858,31937.18,30440.74,15988.28,0
4734,125733,104580,38792,31937.18,30440.74,15988.28,0
4735,132986,113195,42771,31937.18,30440.74,15988.28,0
4736,141456,123307,47181,31937.18,30440.74,15988.28,0
4737,152752,133648,50977,31937.18,30440.74,15988.28,0
4738,165252,144222,54494,31937.18,30440.74,15988.28,0
4739,178683,153030,57546,31937.18,30440.74,15988.28,0
4740,190337,159667,59710,31937.18,30440.74,15988.28,0
4741,199004,164205,61357,31937.18,30440.74,15988.28,0
4742,203686,166615,62636,31937.18,30440.74,15988.28,0
4743,204649,167645,63389,31937.18,30440.74,15988.28,0
4744,203814,168697,64053,31937.18,30440.74,15988.28,0
4745,202017,168674,64211,31937.18,30440.74,15988.28,0
4746,199033,166943,63434,31937.18,30440.74,15988.28,0
4747,193547,162963,61905,31937.18,30440.74,15988.28,0
4748,188318,159696,60599,31937.18,30440.74,15988.28,0
4749,183641,156252,59622,31937.18,30440.74,15988.28,0
4750,176397,146266,56758,31937.18,30440.74,15988.28,0
4751,163113,134476,52021,31937.18,30440.74,15988.28,0
4752,148923,123861,47619,31937.18,30440.74,15988.28,0
4753,137131,116116,44516,31937.18,30440.74,15988.28,0
4754,128663,110238,42312,31937.18,30440.74,15988.28,0
4755,123336,106313,40997,31937.18,30440.74,15988.28,0
4756,120279,105305,40399,31937.18,30440.74,15988.28,0
4757,121290,107717,40819,31937.18,30440.74,15988.28,0
4758,125981,112664,42760,31937.18,30440.74,15988.28,0
4759,133398,120798,46516,31937.18,30440.74,15988.28,0
4760,142053,129997,50818,31937.18,30440.74,15988.28,0
4761,152875,139363,54231,31937.18,30440.74,15988.28,0
4762,165070,148914,57294,31937.18,30440.74,15988.28,0
4763,177736,156903,60049,31937.18,30440.74,15988.28,0
4764,189492,162785,62074,31937.18,30440.74,15988.28,0
4765,198854,166393,63074,31937.18,30440.74,15988.28,0
4766,206305,166211,62883,31937.18,30440.74,15988.28,0
4767,210291,162413,61511,31937.18,30440.74,15988.28,0
4768,210208,157818,59468,31937.18,30440.74,15988.28,0
4769,207472,153631,57894,31937.18,30440.74,15988.28,0
4770,202050,150165,56866,31937.18,30440.74,15988.28,0
4771,195247,145800,55401,31937.18,30440.74,15988.28,0
4772,189034,141990,53725,31937.18,30440.74,15988.28,0
4773,183576,138266,52586,31937.18,30440.74,15988.28,0
4774,176378,129130,50041,31937.18,30440.74,15988.28,0
4775,163288,117929,45797,31937.18,30440.74,15988.28,0
4776,149643,108641,41798,31937.18,30440.74,15988.28,0
4777,138154,102194,38826,31937.18,30440.74,15988.28,0
4778,130021,97823,36744,31937.18,30440.74,15988.28,0
4779,124734,94925,35519,31937.18,30440.74,15988.28,0
4780,121748,94622,34999,31937.18,30440.74,15988.28,0
4781,122981,97918,35480,31937.18,30440.74,15988.28,0
4782,127614,103646,37150,31937.18,30440.74,15988.28,0
4783,135027,110962,40069,31937.18,30440.74,15988.28,0
4784,143799,117564,43087,31937.18,30440.74,15988.28,0
4785,154833,123522,45146,31937.18,30440.74,15988.28,0
4786,167468,129508,46481,31937.18,30440.74,15988.28,0
4787,180803,134216,47571,31937.18,30440.74,15988.28,0
4788,192599,137628,48279,31937.18,30440.74,15988.28,0
4789,202311,140454,48854,31937.18,30440.74,15988.28,0
4790,209252,142230,49288,31937.18,30440.74,15988.28,0
4791,213700,143139,49265,31937.18,30440.74,15988.28,0
4792,215710,143457,49350,31937.18,30440.74,15988.28,0
4793,215941,142588,49350,31937.18,30440.74,15988.28,0
4794,211841,139273,48743,31937.18,30440.74,15988.28,0
4795,205704,134653,47601,31937.18,30440.74,15988.28,0
4796,198788,131484,46280,31937.18,30440.74,15988.28,0
4797,192584,128074,45331,31937.18,30440.74,15988.28,0
4798,184951,119918,43197,31937.18,30440.74,15988.28,0
4799,171403,110212,39660,31937.18,30440.74,15988.28,0
4800,156714,101726,36303,31937.18,30440.74,15988.28,0
4801,144304,96073,33851,31937.18,30440.74,15988.28,0
4802,135785,92103,32314,31937.18,30440.74,15988.28,0
4803,130038,89724,31415,31937.18,30440.74,15988.28,0
4804,126625,89614,31135,31937.18,30440.74,15988.28,0
4805,126646,92906,31826,31937.18,30440.74,15988.28,0
4806,130404,98157,33698,31937.18,30440.74,15988.28,0
4807,136567,103751,36641,31937.18,30440.74,15988.28,0
4808,144568,108854,39597,31937.18,30440.74,15988.28,0
4809,154867,113213,41633,31937.18,30440.74,15988.28,0
4810,166102,116874,42758,31937.18,30440.74,15988.28,0
4811,177684,119447,43318,31937.18,30440.74,15988.28,0
4812,187856,120759,43360,31937.18,30440.74,15988.28,0
4813,196312,121622,43238,31937.18,30440.74,15988.28,0
4814,202493,121513,42995,31937.18,30440.74,15988.28,0
4815,206321,120847,42484,31937.18,30440.74,15988.28,0
4816,208305,120243,42083,31937.18,30440.74,15988.28,0
4817,207673,118733,41859,31937.18,30440.74,15988.28,0
4818,204167,115902,41413,31937.18,30440.74,15988.28,0
4819,197977,112570,40703,31937.18,30440.74,15988.28,0
4820,190690,110046,39874,31937.18,30440.74,15988.28,0
4821,184678,107615,39378,31937.18,30440.74,15988.28,0
4822,177752,102003,37845,31937.18,30440.74,15988.28,0
4823,166044,94594,35010,31937.18,30440.74,15988.28,0
4824,152787,87370,32121,31937.18,30440.74,15988.28,0
4825,141543,82512,29916,31937.18,30440.74,15988.28,0
4826,132897,78935,28452,31937.18,30440.74,15988.28,0
4827,127221,76896,27561,31937.18,30440.74,15988.28,0
4828,123547,76108,27102,31937.18,30440.74,15988.28,0
4829,122085,76664,27125,31937.18,30440.74,15988.28,0
4830,122219,77545,27565,31937.18,30440.74,15988.28,0
4831,124494,80727,29247,31937.18,30440.74,15988.28,0
4832,130406,86912,32091,31937.18,30440.74,15988.28,0
4833,141609,93352,35082,31937.18,30440.74,15988.28,0
4834,154756,98538,37286,31937.18,30440.74,15988.28,0
4835,166724,102457,38750,31937.18,30440.74,15988.28,0
4836,177548,105315,39672,31937.18,30440.74,15988.28,0
4837,186178,107459,40221,31937.18,30440.74,15988.28,0
4838,192565,109327,40596,31937.18,30440.74,15988.28,0
4839,197697,110784,40918,31937.18,30440.74,15988.28,0
4840,200879,112071,41451,31937.18,30440.74,15988.28,0
4841,201132,112660,41997,31937.18,30440.74,15988.28,0
4842,198017,111541,42129,31937.18,30440.74,15988.28,0
4843,192145,109544,41458,31937.18,30440.74,15988.28,0
4844,184066,107829,40281,31937.18,30440.74,15988.28,0
4845,177410,106636,39711,31937.18,30440.74,15988.28,0
4846,170699,101798,38356,31937.18,30440.74,15988.28,0
4847,159647,94967,35755,31937.18,30440.74,15988.28,0
4848,147788,88156,32990,31937.18,30440.74,15988.28,0
4849,137254,82959,30796,31937.18,30440.74,15988.28,0
4850,129363,79332,29249,31937.18,30440.74,15988.28,0
4851,123768,76837,28264,31937.18,30440.74,15988.28,0
4852,119967,75564,27686,31937.18,30440.74,15988.28,0
4853,118099,75288,27444,31937.18,30440.74,15988.28,0
4854,117548,74921,27381,31937.18,30440.74,15988.28,0
4855,118687,77885,28653,31937.18,30440.74,15988.28,0
4856,124477,84373,31271,31937.18,30440.74,15988.28,0
4857,138308,91866,34415,31937.18,30440.74,15988.28,0
4858,152661,98937,37202,31937.18,30440.74,15988.28,0
4859,164505,104903,39414,31937.18,30440.74,15988.28,0
4860,174659,110007,41245,31937.18,30440.74,15988.28,0
4861,183146,114267,42583,31937.18,30440.74,15988.28,0
4862,189217,117964,43442,31937.18,30440.74,15988.28,0
4863,192891,120813,44087,31937.18,30440.74,15988.28,0
4864,194778,124275,44749,31937.18,30440.74,15988.28,0
4865,194468,127264,45505,31937.18,30440.74,15988.28,0
4866,192437,127639,45758,31937.18,30440.74,15988.28,0
4867,187919,125232,45120,31937.18,30440.74,15988.28,0
4868,182383,122509,44223,31937.18,30440.74,15988.28,0
4869,177129,120904,43871,31937.18,30440.74,15988.28,0
4870,170555,114840,42326,31937.18,30440.74,15988.28,0
4871,159029,106376,39250,31937.18,30440.74,15988.28,0
4872,146413,97875,36118,31937.18,30440.74,15988.28,0
4873,135575,92400,33879,31937.18,30440.74,15988.28,0
4874,127934,89079,32469,31937.18,30440.74,15988.28,0
4875,122888,87482,31539,31937.18,30440.74,15988.28,0
4876,120685,88100,31443,31937.18,30440.74,15988.28,0
4877,121527,92087,32470,31937.18,30440.74,15988.28,0
4878,126168,98211,34711,31937.18,30440.74,15988.28,0
4879,133396,105621,38231,31937.18,30440.74,15988.28,0
4880,142025,113607,42068,31937.18,30440.74,15988.28,0
4881,153897,121527,45267,31937.18,30440.74,15988.28,0
4882,167613,130424,47847,31937.18,30440.74,15988.28,0
4883,181862,138039,50219,31937.18,30440.74,15988.28,0
4884,194867,144108,52204,31937.18,30440.74,15988.28,0
4885,205600,149098,53753,31937.18,30440.74,15988.28,0
4886,213135,152162,54904,31937.18,30440.74,15988.28,0
4887,217238,154543,55409,31937.18,30440.74,15988.28,0
4888,217670,156067,55831,31937.18,30440.74,15988.28,0
4889,216558,155832,56010,31937.18,30440.74,15988.28,0
4890,212859,153213,55285,31937.18,30440.74,15988.28,0
4891,207071,148829,53924,31937.18,30440.74,15988.28,0
4892,200938,145173,53144,31937.18,30440.74,15988.28,0
4893,194470,141936,52315,31937.18,30440.74,15988.28,0
4894,186074,132710,49563,31937.18,30440.74,15988.28,0
4895,172285,121916,45319,31937.18,30440.74,15988.28,0
4896,157505,112186,41320,31937.18,30440.74,15988.28,0
4897,145274,105485,38472,31937.18,30440.74,15988.28,0
4898,136587,100892,36579,31937.18,30440.74,15988.28,0
4899,130767,98101,35427,31937.18,30440.74,15988.28,0
4900,127339,97948,35068,31937.18,30440.74,15988.28,0
4901,127639,101049,35763,31937.18,30440.74,15988.28,0
4902,132104,106643,37742,31937.18,30440.74,15988.28,0
4903,139192,114070,41329,31937.18,30440.74,15988.28,0
4904,147475,121394,45382,31937.18,30440.74,15988.28,0
4905,159788,128156,48881,31937.18,30440.74,15988.28,0
4906,174334,135020,51806,31937.18,30440.74,15988.28,0
4907,189595,140440,54257,31937.18,30440.74,15988.28,0
4908,202621,143817,55907,31937.18,30440.74,15988.28,0
4909,212052,146521,57309,31937.18,30440.74,15988.28,0
4910,218629,148182,58526,31937.18,30440.74,15988.28,0
